Date,State,DailyCases,Deaths,Recovered,Vaccinated,Population,Vax_pct
2021-09-02,Tamil Nadu,7110,101,6347,6334268,14947717,42.38
2021-09-03,Tamil Nadu,6677,95,5960,6366048,14947717,42.59
2021-09-04,Tamil Nadu,6073,86,5421,6370264,14947717,42.62
2021-09-05,Tamil Nadu,5876,83,5245,6396612,14947717,42.79
2021-09-06,Tamil Nadu,5459,78,4873,6418679,14947717,42.94
2021-09-07,Tamil Nadu,5225,74,4664,6449209,14947717,43.15
2021-09-08,Tamil Nadu,5417,77,4835,6478474,14947717,43.34
2021-09-09,Tamil Nadu,4859,69,4337,6483861,14947717,43.38
2021-09-10,Tamil Nadu,4863,69,4341,6486361,14947717,43.39
2021-09-11,Tamil Nadu,4272,61,3813,6492630,14947717,43.44
2021-09-12,Tamil Nadu,4784,68,4270,6503515,14947717,43.51
2021-09-13,Tamil Nadu,4095,58,3655,6539850,14947717,43.75
2021-09-14,Tamil Nadu,4341,62,3875,6553309,14947717,43.84
2021-09-15,Tamil Nadu,3633,52,3243,6601806,14947717,44.17
2021-09-16,Tamil Nadu,3451,49,3081,6606142,14947717,44.19
2021-09-17,Tamil Nadu,3916,56,3496,6631532,14947717,44.36
2021-09-18,Tamil Nadu,3174,45,2833,6667322,14947717,44.6
2021-09-19,Tamil Nadu,2741,39,2447,6670022,14947717,44.62
2021-09-20,Tamil Nadu,2754,39,2458,6695724,14947717,44.79
2021-09-21,Tamil Nadu,3183,45,2841,6699127,14947717,44.82
2021-09-22,Tamil Nadu,3019,43,2695,6738618,14947717,45.08
2021-09-23,Tamil Nadu,2431,35,2170,6761986,14947717,45.24
2021-09-24,Tamil Nadu,2345,33,2093,6805220,14947717,45.53
2021-09-25,Tamil Nadu,2615,37,2334,6838103,14947717,45.75
2021-09-26,Tamil Nadu,2691,38,2402,6853947,14947717,45.85
2021-09-27,Tamil Nadu,2164,31,1932,6861690,14947717,45.9
2021-09-28,Tamil Nadu,2243,32,2002,6869605,14947717,45.96
2021-09-29,Tamil Nadu,2235,32,1995,6871256,14947717,45.97
2021-09-30,Tamil Nadu,2519,36,2249,6886271,14947717,46.07
2021-10-01,Tamil Nadu,1431,20,1277,6922744,14947717,46.31
2021-10-02,Tamil Nadu,1486,21,1326,6940479,14947717,46.43
2021-10-03,Tamil Nadu,1447,21,1292,6947785,14947717,46.48
2021-10-04,Tamil Nadu,1763,25,1574,6951786,14947717,46.51
2021-10-05,Tamil Nadu,1359,19,1213,6973694,14947717,46.65
2021-10-06,Tamil Nadu,1452,21,1296,6984188,14947717,46.72
2021-10-07,Tamil Nadu,1322,19,1180,7020894,14947717,46.97
2021-10-08,Tamil Nadu,1216,17,1085,7037736,14947717,47.08
2021-10-09,Tamil Nadu,1180,17,1053,7044000,14947717,47.12
2021-10-10,Tamil Nadu,1394,20,1244,7057636,14947717,47.22
2021-10-11,Tamil Nadu,733,10,654,7079773,14947717,47.36
2021-10-12,Tamil Nadu,921,13,822,7081656,14947717,47.38
2021-10-13,Tamil Nadu,546,8,487,7087228,14947717,47.41
2021-10-14,Tamil Nadu,927,13,827,7135276,14947717,47.73
2021-10-15,Tamil Nadu,750,11,669,7152651,14947717,47.85
2021-10-16,Tamil Nadu,1082,15,966,7190058,14947717,48.1
2021-10-17,Tamil Nadu,715,10,638,7235679,14947717,48.41
2021-10-18,Tamil Nadu,541,8,483,7241355,14947717,48.44
2021-10-19,Tamil Nadu,560,8,500,7275661,14947717,48.67
2021-10-20,Tamil Nadu,1112,16,993,7317311,14947717,48.95
2021-10-21,Tamil Nadu,88,1,79,7318465,14947717,48.96
2021-10-22,Tamil Nadu,336,5,300,7334005,14947717,49.06
2021-10-23,Tamil Nadu,503,7,449,7340728,14947717,49.11
2021-10-24,Tamil Nadu,271,4,242,7342320,14947717,49.12
2021-10-25,Tamil Nadu,580,8,518,7357011,14947717,49.22
2021-10-26,Tamil Nadu,388,6,346,7366153,14947717,49.28
2021-10-27,Tamil Nadu,456,6,407,7410930,14947717,49.58
2021-10-28,Tamil Nadu,390,6,348,7422797,14947717,49.66
2021-10-29,Tamil Nadu,301,4,269,7460151,14947717,49.91
2021-10-30,Tamil Nadu,0,0,0,7462724,14947717,49.93
2021-10-31,Tamil Nadu,343,5,306,7493598,14947717,50.13
2021-11-01,Tamil Nadu,0,0,0,7528345,14947717,50.36
2021-11-02,Tamil Nadu,51,1,46,7535974,14947717,50.42
2021-11-03,Tamil Nadu,382,5,341,7557527,14947717,50.56
2021-11-04,Tamil Nadu,577,8,515,7603970,14947717,50.87
2021-11-05,Tamil Nadu,909,13,811,7634674,14947717,51.08
2021-11-06,Tamil Nadu,62,1,55,7675080,14947717,51.35
2021-11-07,Tamil Nadu,0,0,0,7696316,14947717,51.49
2021-11-08,Tamil Nadu,322,5,287,7708287,14947717,51.57
2021-11-09,Tamil Nadu,715,10,638,7731779,14947717,51.73
2021-11-10,Tamil Nadu,603,9,538,7751995,14947717,51.86
2021-11-11,Tamil Nadu,0,0,0,7801140,14947717,52.19
2021-11-12,Tamil Nadu,81,1,72,7822559,14947717,52.33
2021-11-13,Tamil Nadu,369,5,329,7853926,14947717,52.54
2021-11-14,Tamil Nadu,382,5,341,7883301,14947717,52.74
2021-11-15,Tamil Nadu,276,4,246,7901879,14947717,52.86
2021-11-16,Tamil Nadu,0,0,0,7920619,14947717,52.99
2021-11-17,Tamil Nadu,259,4,231,7962851,14947717,53.27
2021-11-18,Tamil Nadu,357,5,319,7973352,14947717,53.34
2021-11-19,Tamil Nadu,0,0,0,7994149,14947717,53.48
2021-11-20,Tamil Nadu,466,7,416,8027498,14947717,53.7
2021-11-21,Tamil Nadu,360,5,321,8030326,14947717,53.72
2021-11-22,Tamil Nadu,0,0,0,8064203,14947717,53.95
2021-11-23,Tamil Nadu,330,5,295,8105839,14947717,54.23
2021-11-24,Tamil Nadu,293,4,262,8127958,14947717,54.38
2021-11-25,Tamil Nadu,300,4,268,8157107,14947717,54.57
2021-11-26,Tamil Nadu,514,7,459,8181439,14947717,54.73
2021-11-27,Tamil Nadu,35,0,31,8214735,14947717,54.96
2021-11-28,Tamil Nadu,135,2,121,8217268,14947717,54.97
2021-11-29,Tamil Nadu,0,0,0,8248137,14947717,55.18
2021-11-30,Tamil Nadu,365,5,326,8270941,14947717,55.33
2021-12-01,Tamil Nadu,334,5,298,8272725,14947717,55.34
2021-12-02,Tamil Nadu,432,6,386,8312744,14947717,55.61
2021-12-03,Tamil Nadu,0,0,0,8320332,14947717,55.66
2021-12-04,Tamil Nadu,310,4,277,8349906,14947717,55.86
2021-12-05,Tamil Nadu,325,5,290,8392418,14947717,56.15
2021-12-06,Tamil Nadu,0,0,0,8438452,14947717,56.45
2021-12-07,Tamil Nadu,333,5,297,8469861,14947717,56.66
2021-12-08,Tamil Nadu,154,2,137,8505686,14947717,56.9
2021-12-09,Tamil Nadu,0,0,0,8534926,14947717,57.1
2021-12-10,Tamil Nadu,188,3,168,8573807,14947717,57.36
2021-12-11,Tamil Nadu,0,0,0,8622602,14947717,57.69
2021-12-12,Tamil Nadu,0,0,0,8645522,14947717,57.84
2021-12-13,Tamil Nadu,120,2,107,8666171,14947717,57.98
2021-12-14,Tamil Nadu,0,0,0,8674843,14947717,58.03
2021-12-15,Tamil Nadu,429,6,383,8723809,14947717,58.36
2021-12-16,Tamil Nadu,62,1,55,8769418,14947717,58.67
2021-12-17,Tamil Nadu,241,3,215,8804731,14947717,58.9
2021-12-18,Tamil Nadu,159,2,142,8837690,14947717,59.12
2021-12-19,Tamil Nadu,312,4,279,8847925,14947717,59.19
2021-12-20,Tamil Nadu,0,0,0,8893398,14947717,59.5
2021-12-21,Tamil Nadu,64,1,57,8896297,14947717,59.52
2021-12-22,Tamil Nadu,0,0,0,8927173,14947717,59.72
2021-12-23,Tamil Nadu,200,3,179,8939849,14947717,59.81
2021-12-24,Tamil Nadu,80,1,71,8962573,14947717,59.96
2021-12-25,Tamil Nadu,0,0,0,8967329,14947717,59.99
2021-12-26,Tamil Nadu,0,0,0,8974065,14947717,60.04
2021-12-27,Tamil Nadu,497,7,444,8992912,14947717,60.16
2021-12-28,Tamil Nadu,0,0,0,9012797,14947717,60.3
2021-12-29,Tamil Nadu,215,3,192,9056875,14947717,60.59
2021-12-30,Tamil Nadu,375,5,335,9086752,14947717,60.79
2021-12-31,Tamil Nadu,176,3,157,9088316,14947717,60.8
2022-01-01,Tamil Nadu,593,8,529,9134854,14947717,61.11
2022-01-02,Tamil Nadu,283,4,253,9165375,14947717,61.32
2022-01-03,Tamil Nadu,117,2,104,9206840,14947717,61.59
2022-01-04,Tamil Nadu,0,0,0,9253043,14947717,61.9
2022-01-05,Tamil Nadu,122,2,109,9278700,14947717,62.07
2022-01-06,Tamil Nadu,206,3,184,9287664,14947717,62.13
2022-01-07,Tamil Nadu,2,0,2,9310063,14947717,62.28
2022-01-08,Tamil Nadu,0,0,0,9344398,14947717,62.51
2022-01-09,Tamil Nadu,0,0,0,9346061,14947717,62.53
2022-01-10,Tamil Nadu,56,1,50,9393363,14947717,62.84
2022-01-11,Tamil Nadu,0,0,0,9410922,14947717,62.96
2022-01-12,Tamil Nadu,0,0,0,9443905,14947717,63.18
2022-01-13,Tamil Nadu,0,0,0,9492970,14947717,63.51
2022-01-14,Tamil Nadu,250,4,223,9536238,14947717,63.8
2022-01-15,Tamil Nadu,347,5,310,9573289,14947717,64.05
2022-01-16,Tamil Nadu,24,0,21,9588227,14947717,64.15
2022-01-17,Tamil Nadu,550,8,491,9614464,14947717,64.32
2022-01-18,Tamil Nadu,405,6,362,9639534,14947717,64.49
2022-01-19,Tamil Nadu,144,2,129,9682648,14947717,64.78
2022-01-20,Tamil Nadu,0,0,0,9684637,14947717,64.79
2022-01-21,Tamil Nadu,0,0,0,9685789,14947717,64.8
2022-01-22,Tamil Nadu,169,2,151,9691698,14947717,64.84
2022-01-23,Tamil Nadu,0,0,0,9739579,14947717,65.16
2022-01-24,Tamil Nadu,165,2,147,9766605,14947717,65.34
2022-01-25,Tamil Nadu,187,3,167,9801588,14947717,65.57
2022-01-26,Tamil Nadu,0,0,0,9806313,14947717,65.6
2022-01-27,Tamil Nadu,329,5,294,9806978,14947717,65.61
2022-01-28,Tamil Nadu,0,0,0,9839489,14947717,65.83
2022-01-29,Tamil Nadu,7,0,6,9874765,14947717,66.06
2022-01-30,Tamil Nadu,0,0,0,9896124,14947717,66.2
2022-01-31,Tamil Nadu,0,0,0,9900280,14947717,66.23
2022-02-01,Tamil Nadu,648,9,578,9924762,14947717,66.4
2022-02-02,Tamil Nadu,0,0,0,9956741,14947717,66.61
2022-02-03,Tamil Nadu,131,2,117,9967414,14947717,66.68
2022-02-04,Tamil Nadu,0,0,0,9982458,14947717,66.78
2022-02-05,Tamil Nadu,0,0,0,10019793,14947717,67.03
2022-02-06,Tamil Nadu,168,2,150,10030397,14947717,67.1
2022-02-07,Tamil Nadu,0,0,0,10035355,14947717,67.14
2022-02-08,Tamil Nadu,96,1,86,10066759,14947717,67.35
2022-02-09,Tamil Nadu,297,4,265,10067916,14947717,67.35
2022-02-10,Tamil Nadu,70,1,62,10089618,14947717,67.5
2022-02-11,Tamil Nadu,99,1,88,10118096,14947717,67.69
2022-02-12,Tamil Nadu,0,0,0,10121322,14947717,67.71
2022-02-13,Tamil Nadu,212,3,189,10153982,14947717,67.93
2022-02-14,Tamil Nadu,0,0,0,10195099,14947717,68.21
2022-02-15,Tamil Nadu,0,0,0,10243774,14947717,68.53
2022-02-16,Tamil Nadu,248,4,221,10257080,14947717,68.62
2022-02-17,Tamil Nadu,340,5,303,10273438,14947717,68.73
2022-02-18,Tamil Nadu,444,6,396,10304348,14947717,68.94
2022-02-19,Tamil Nadu,651,9,581,10334312,14947717,69.14
2022-02-20,Tamil Nadu,232,3,207,10364780,14947717,69.34
2022-02-21,Tamil Nadu,154,2,137,10380512,14947717,69.45
2022-02-22,Tamil Nadu,327,5,292,10383320,14947717,69.46
2022-02-23,Tamil Nadu,0,0,0,10384566,14947717,69.47
2022-02-24,Tamil Nadu,0,0,0,10434431,14947717,69.81
2022-02-25,Tamil Nadu,0,0,0,10454748,14947717,69.94
2022-02-26,Tamil Nadu,383,5,342,10477131,14947717,70.09
2022-02-27,Tamil Nadu,0,0,0,10508435,14947717,70.3
2022-02-28,Tamil Nadu,140,2,125,10518702,14947717,70.37
2022-03-01,Tamil Nadu,172,2,154,10537800,14947717,70.5
2022-03-02,Tamil Nadu,73,1,65,10559637,14947717,70.64
2022-03-03,Tamil Nadu,0,0,0,10564383,14947717,70.68
2022-03-04,Tamil Nadu,103,1,92,10594536,14947717,70.88
2022-03-05,Tamil Nadu,0,0,0,10604225,14947717,70.94
2022-03-06,Tamil Nadu,511,7,456,10604376,14947717,70.94
2022-03-07,Tamil Nadu,341,5,304,10635425,14947717,71.15
2022-03-08,Tamil Nadu,0,0,0,10650431,14947717,71.25
2022-03-09,Tamil Nadu,530,8,473,10686322,14947717,71.49
2022-03-10,Tamil Nadu,103,1,92,10713138,14947717,71.67
2022-03-11,Tamil Nadu,0,0,0,10714591,14947717,71.68
2022-03-12,Tamil Nadu,0,0,0,10749314,14947717,71.91
2022-03-13,Tamil Nadu,491,7,438,10751349,14947717,71.93
2022-03-14,Tamil Nadu,0,0,0,10767014,14947717,72.03
2022-03-15,Tamil Nadu,0,0,0,10801315,14947717,72.26
2022-03-16,Tamil Nadu,0,0,0,10821510,14947717,72.4
2022-03-17,Tamil Nadu,0,0,0,10840756,14947717,72.52
2022-03-18,Tamil Nadu,0,0,0,10851817,14947717,72.6
2022-03-19,Tamil Nadu,0,0,0,10874012,14947717,72.75
2022-03-20,Tamil Nadu,0,0,0,10888664,14947717,72.84
2022-03-21,Tamil Nadu,521,7,465,10935973,14947717,73.16
2022-03-22,Tamil Nadu,0,0,0,10970340,14947717,73.39
2022-03-23,Tamil Nadu,236,3,211,11015783,14947717,73.7
2022-03-24,Tamil Nadu,327,5,292,11032646,14947717,73.81
2022-03-25,Tamil Nadu,0,0,0,11080147,14947717,74.13
2022-03-26,Tamil Nadu,0,0,0,11094127,14947717,74.22
2022-03-27,Tamil Nadu,230,3,205,11109577,14947717,74.32
2022-03-28,Tamil Nadu,0,0,0,11124504,14947717,74.42
2022-03-29,Tamil Nadu,210,3,187,11153982,14947717,74.62
2022-03-30,Tamil Nadu,503,7,449,11184614,14947717,74.82
2022-03-31,Tamil Nadu,0,0,0,11187862,14947717,74.85
2022-04-01,Tamil Nadu,0,0,0,11215902,14947717,75.03
2022-04-02,Tamil Nadu,0,0,0,11263542,14947717,75.35
2022-04-03,Tamil Nadu,0,0,0,11283887,14947717,75.49
2022-04-04,Tamil Nadu,0,0,0,11318867,14947717,75.72
2022-04-05,Tamil Nadu,0,0,0,11350482,14947717,75.93
2022-04-06,Tamil Nadu,0,0,0,11399481,14947717,76.26
2022-04-07,Tamil Nadu,49,1,44,11431620,14947717,76.48
2022-04-08,Tamil Nadu,286,4,255,11455160,14947717,76.63
2022-04-09,Tamil Nadu,0,0,0,11455815,14947717,76.64
2022-04-10,Tamil Nadu,335,5,299,11496013,14947717,76.91
2022-04-11,Tamil Nadu,0,0,0,11512965,14947717,77.02
2022-04-12,Tamil Nadu,0,0,0,11559213,14947717,77.33
2022-04-13,Tamil Nadu,0,0,0,11571427,14947717,77.41
2022-04-14,Tamil Nadu,139,2,124,11593290,14947717,77.56
2022-04-15,Tamil Nadu,258,4,230,11634746,14947717,77.84
2022-04-16,Tamil Nadu,438,6,391,11642334,14947717,77.89
2022-04-17,Tamil Nadu,87,1,78,11656105,14947717,77.98
2022-04-18,Tamil Nadu,226,3,202,11695701,14947717,78.24
2022-04-19,Tamil Nadu,411,6,367,11711565,14947717,78.35
2022-04-20,Tamil Nadu,0,0,0,11759445,14947717,78.67
2022-04-21,Tamil Nadu,0,0,0,11786334,14947717,78.85
2022-04-22,Tamil Nadu,831,12,742,11827595,14947717,79.13
2022-04-23,Tamil Nadu,257,4,229,11854964,14947717,79.31
2022-04-24,Tamil Nadu,153,2,137,11857222,14947717,79.32
2022-04-25,Tamil Nadu,268,4,239,11897770,14947717,79.6
2022-04-26,Tamil Nadu,0,0,0,11918758,14947717,79.74
2022-04-27,Tamil Nadu,0,0,0,11938154,14947717,79.87
2022-04-28,Tamil Nadu,0,0,0,11974970,14947717,80.11
2022-04-29,Tamil Nadu,126,2,112,11989028,14947717,80.21
2022-04-30,Tamil Nadu,0,0,0,12010430,14947717,80.35
2022-05-01,Tamil Nadu,29,0,26,12040842,14947717,80.55
2022-05-02,Tamil Nadu,0,0,0,12070503,14947717,80.75
2022-05-03,Tamil Nadu,0,0,0,12106917,14947717,81.0
2022-05-04,Tamil Nadu,265,4,237,12111029,14947717,81.02
2022-05-05,Tamil Nadu,0,0,0,12160658,14947717,81.35
2022-05-06,Tamil Nadu,0,0,0,12191064,14947717,81.56
2022-05-07,Tamil Nadu,0,0,0,12221978,14947717,81.76
2022-05-08,Tamil Nadu,0,0,0,12266108,14947717,82.06
2022-05-09,Tamil Nadu,61,1,54,12290644,14947717,82.22
2022-05-10,Tamil Nadu,371,5,331,12292160,14947717,82.23
2022-05-11,Tamil Nadu,0,0,0,12298813,14947717,82.28
2022-05-12,Tamil Nadu,0,0,0,12346186,14947717,82.6
2022-05-13,Tamil Nadu,0,0,0,12395532,14947717,82.93
2022-05-14,Tamil Nadu,0,0,0,12399724,14947717,82.95
2022-05-15,Tamil Nadu,22,0,20,12433973,14947717,83.18
2022-05-16,Tamil Nadu,230,3,205,12467006,14947717,83.4
2022-05-17,Tamil Nadu,0,0,0,12475256,14947717,83.46
2022-05-18,Tamil Nadu,165,2,147,12514623,14947717,83.72
2022-05-19,Tamil Nadu,0,0,0,12537606,14947717,83.88
2022-05-20,Tamil Nadu,0,0,0,12549133,14947717,83.95
2022-05-21,Tamil Nadu,20,0,18,12577148,14947717,84.14
2022-05-22,Tamil Nadu,188,3,168,12622402,14947717,84.44
2022-05-23,Tamil Nadu,0,0,0,12633245,14947717,84.52
2022-05-24,Tamil Nadu,0,0,0,12664185,14947717,84.72
2022-05-25,Tamil Nadu,0,0,0,12700809,14947717,84.97
2022-05-26,Tamil Nadu,0,0,0,12732070,14947717,85.18
2022-05-27,Tamil Nadu,181,3,162,12764586,14947717,85.39
2022-05-28,Tamil Nadu,323,5,288,12800872,14947717,85.64
2022-05-29,Tamil Nadu,303,4,270,12812559,14947717,85.72
2022-05-30,Tamil Nadu,0,0,0,12817641,14947717,85.75
2022-05-31,Tamil Nadu,337,5,301,12867128,14947717,86.08
2022-06-01,Tamil Nadu,0,0,0,12883108,14947717,86.19
2022-06-02,Tamil Nadu,535,8,478,12930541,14947717,86.51
2022-06-03,Tamil Nadu,0,0,0,12943961,14947717,86.59
2022-06-04,Tamil Nadu,0,0,0,12957237,14947717,86.68
2022-06-05,Tamil Nadu,410,6,366,12958483,14947717,86.69
2022-06-06,Tamil Nadu,0,0,0,12980573,14947717,86.84
2022-06-07,Tamil Nadu,35,0,31,13027821,14947717,87.16
2022-06-08,Tamil Nadu,0,0,0,13072560,14947717,87.46
2022-06-09,Tamil Nadu,709,10,633,13087794,14947717,87.56
2022-06-10,Tamil Nadu,547,8,488,13108108,14947717,87.69
2022-06-11,Tamil Nadu,464,7,414,13141585,14947717,87.92
2022-06-12,Tamil Nadu,27,0,24,13189326,14947717,88.24
2022-06-13,Tamil Nadu,294,4,262,13219529,14947717,88.44
2022-06-14,Tamil Nadu,0,0,0,13229549,14947717,88.51
2022-06-15,Tamil Nadu,337,5,301,13247358,14947717,88.62
2022-06-16,Tamil Nadu,0,0,0,13283559,14947717,88.87
2022-06-17,Tamil Nadu,475,7,424,13284735,14947717,88.87
2022-06-18,Tamil Nadu,0,0,0,13314710,14947717,89.08
2022-06-19,Tamil Nadu,0,0,0,13353168,14947717,89.33
2022-06-20,Tamil Nadu,0,0,0,13370477,14947717,89.45
2022-06-21,Tamil Nadu,58,1,52,13397422,14947717,89.63
2022-06-22,Tamil Nadu,0,0,0,13433311,14947717,89.87
2022-06-23,Tamil Nadu,146,2,130,13463070,14947717,90.07
2022-06-24,Tamil Nadu,0,0,0,13464280,14947717,90.08
2022-06-25,Tamil Nadu,237,3,212,13493556,14947717,90.27
2022-06-26,Tamil Nadu,456,6,407,13505099,14947717,90.35
2022-06-27,Tamil Nadu,23,0,21,13542095,14947717,90.6
2022-06-28,Tamil Nadu,665,9,594,13555159,14947717,90.68
2022-06-29,Tamil Nadu,338,5,302,13604068,14947717,91.01
2022-06-30,Tamil Nadu,641,9,572,13609941,14947717,91.05
2022-07-01,Tamil Nadu,0,0,0,13654471,14947717,91.35
2022-07-02,Tamil Nadu,0,0,0,13656169,14947717,91.36
2022-07-03,Tamil Nadu,0,0,0,13690317,14947717,91.59
2022-07-04,Tamil Nadu,0,0,0,13707964,14947717,91.71
2022-07-05,Tamil Nadu,0,0,0,13717732,14947717,91.77
2022-07-06,Tamil Nadu,0,0,0,13728645,14947717,91.84
2022-07-07,Tamil Nadu,307,4,274,13730570,14947717,91.86
2022-07-08,Tamil Nadu,0,0,0,13737213,14947717,91.9
2022-07-09,Tamil Nadu,279,4,249,13756816,14947717,92.03
2022-07-10,Tamil Nadu,656,9,586,13764681,14947717,92.09
2022-07-11,Tamil Nadu,0,0,0,13813088,14947717,92.41
2022-07-12,Tamil Nadu,116,2,104,13854401,14947717,92.69
2022-07-13,Tamil Nadu,0,0,0,13878016,14947717,92.84
2022-07-14,Tamil Nadu,248,4,221,13882761,14947717,92.88
2022-07-15,Tamil Nadu,0,0,0,13932070,14947717,93.21
2022-07-16,Tamil Nadu,0,0,0,13968312,14947717,93.45
2022-07-17,Tamil Nadu,336,5,300,13977472,14947717,93.51
2022-07-18,Tamil Nadu,0,0,0,13980169,14947717,93.53
2022-07-19,Tamil Nadu,0,0,0,14011154,14947717,93.73
2022-07-20,Tamil Nadu,372,5,332,14013185,14947717,93.75
2022-07-21,Tamil Nadu,0,0,0,14043900,14947717,93.95
2022-07-22,Tamil Nadu,24,0,21,14066012,14947717,94.1
2022-07-23,Tamil Nadu,175,2,156,14110034,14947717,94.4
2022-07-24,Tamil Nadu,36,1,32,14129126,14947717,94.52
2022-07-25,Tamil Nadu,761,11,679,14151521,14947717,94.67
2022-07-26,Tamil Nadu,220,3,196,14178808,14947717,94.86
2022-07-27,Tamil Nadu,0,0,0,14227965,14947717,95.18
2022-07-28,Tamil Nadu,181,3,162,14263097,14947717,95.42
2022-07-29,Tamil Nadu,63,1,56,14296566,14947717,95.64
2022-07-30,Tamil Nadu,13,0,12,14312056,14947717,95.75
2022-07-31,Tamil Nadu,73,1,65,14336219,14947717,95.91
2022-08-01,Tamil Nadu,0,0,0,14345939,14947717,95.97
2022-08-02,Tamil Nadu,64,1,57,14365520,14947717,96.11
2022-08-03,Tamil Nadu,0,0,0,14406625,14947717,96.38
2022-08-04,Tamil Nadu,0,0,0,14411601,14947717,96.41
2022-08-05,Tamil Nadu,342,5,305,14419866,14947717,96.47
2022-08-06,Tamil Nadu,0,0,0,14449157,14947717,96.66
2022-08-07,Tamil Nadu,42,1,37,14489079,14947717,96.93
2022-08-08,Tamil Nadu,0,0,0,14537832,14947717,97.26
2022-08-09,Tamil Nadu,0,0,0,14567189,14947717,97.45
2022-08-10,Tamil Nadu,0,0,0,14600037,14947717,97.67
2022-08-11,Tamil Nadu,284,4,254,14614505,14947717,97.77
2022-08-12,Tamil Nadu,357,5,319,14635000,14947717,97.91
2022-08-13,Tamil Nadu,8,0,7,14650712,14947717,98.01
2022-08-14,Tamil Nadu,0,0,0,14656162,14947717,98.05
2022-08-15,Tamil Nadu,0,0,0,14674693,14947717,98.17
2022-08-16,Tamil Nadu,239,3,213,14685571,14947717,98.25
2022-08-17,Tamil Nadu,0,0,0,14715124,14947717,98.44
2022-08-18,Tamil Nadu,0,0,0,14752807,14947717,98.7
2022-08-19,Tamil Nadu,9,0,8,14801788,14947717,99.02
2022-08-20,Tamil Nadu,0,0,0,14845797,14947717,99.32
2022-08-21,Tamil Nadu,0,0,0,14861710,14947717,99.42
2022-08-22,Tamil Nadu,0,0,0,14908639,14947717,99.74
2022-08-23,Tamil Nadu,101,1,90,14947717,14947717,100.0
2022-08-24,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-08-25,Tamil Nadu,153,2,137,14947717,14947717,100.0
2022-08-26,Tamil Nadu,44,1,39,14947717,14947717,100.0
2022-08-27,Tamil Nadu,314,4,280,14947717,14947717,100.0
2022-08-28,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-08-29,Tamil Nadu,70,1,62,14947717,14947717,100.0
2022-08-30,Tamil Nadu,191,3,170,14947717,14947717,100.0
2022-08-31,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-01,Tamil Nadu,338,5,302,14947717,14947717,100.0
2022-09-02,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-03,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-04,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-05,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-06,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-07,Tamil Nadu,249,4,222,14947717,14947717,100.0
2022-09-08,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-09,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-10,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-11,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-12,Tamil Nadu,93,1,83,14947717,14947717,100.0
2022-09-13,Tamil Nadu,264,4,236,14947717,14947717,100.0
2022-09-14,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-15,Tamil Nadu,363,5,324,14947717,14947717,100.0
2022-09-16,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-17,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-18,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-19,Tamil Nadu,459,7,410,14947717,14947717,100.0
2022-09-20,Tamil Nadu,40,1,36,14947717,14947717,100.0
2022-09-21,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-22,Tamil Nadu,285,4,254,14947717,14947717,100.0
2022-09-23,Tamil Nadu,554,8,495,14947717,14947717,100.0
2022-09-24,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-25,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-26,Tamil Nadu,259,4,231,14947717,14947717,100.0
2022-09-27,Tamil Nadu,589,8,526,14947717,14947717,100.0
2022-09-28,Tamil Nadu,255,4,228,14947717,14947717,100.0
2022-09-29,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-09-30,Tamil Nadu,226,3,202,14947717,14947717,100.0
2022-10-01,Tamil Nadu,121,2,108,14947717,14947717,100.0
2022-10-02,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-10-03,Tamil Nadu,387,5,345,14947717,14947717,100.0
2022-10-04,Tamil Nadu,132,2,118,14947717,14947717,100.0
2022-10-05,Tamil Nadu,394,6,352,14947717,14947717,100.0
2022-10-06,Tamil Nadu,0,0,0,14947717,14947717,100.0
2022-10-07,Tamil Nadu,120,2,107,14947717,14947717,100.0
